mission,object_id,source_id_raw,label,period_d,dur_h,depth_ppm,impact,ror,prad_re,a_au,a_over_rstar,insol_earth,teq_k,teff_k,logg_cgs,radius_rsun,mass_msun,feh_dex,mes,snr,fpflag_nt,fpflag_ss,fpflag_co,fpflag_ec,epoch_bjd_raw,epoch_bjd,fpflag_sum
KEPLER,6878240,6878240,1,135.4978256,6.769,5038.1,0.804,NA,6.01,0.07015,NA,1.8,295.0,5307.0,4.572,0.757,0.8805000000000001,-0.06,NA,73.2,0.0,0.0,0.0,0.0,233.6923,2455066.6923,0.0
KEPLER,2436378,2436378,0,8.53161917,2.9596,65744.0,1.118,NA,54.6,0.07015,NA,148.92,891.0,5780.0,4.438,1.0,0.8805000000000001,-0.06,NA,86.1,0.0,1.0,0.0,0.0,136.27763,2454969.27763,1.0
KEPLER,6614629,6614629,0,0.526615152,1.0582,64.0,0.028,NA,1.46,0.07015,NA,18152.32,2959.0,5718.0,3.966,1.832,0.8805000000000001,-0.06,NA,40.9,1.0,0.0,1.0,0.0,131.49908,2454964.49908,2.0
KEPLER,6630943,6630943,0,0.690405794,1.7407,178.4,0.281,NA,1.04,0.07015,NA,2129.33,1731.0,5204.0,4.515,0.786,0.8805000000000001,-0.06,NA,43.0,0.0,1.0,1.0,0.0,131.7301,2454964.7301,2.0
KEPLER,4831728,4831728,1,10.10773789,3.828,294.9,0.151,NA,1.98,0.07015,NA,140.75,879.0,5480.0,4.26,1.174,0.8805000000000001,-0.06,NA,25.3,0.0,0.0,0.0,0.0,135.1032,2454968.1032,0.0
KEPLER,3336765,3336765,0,1.844857057,1.6557,85.6,0.594,NA,0.97,0.07015,NA,1548.86,1601.0,6143.0,4.403,1.004,0.8805000000000001,-0.06,NA,21.5,0.0,1.0,1.0,0.0,132.16167,2454965.16167,2.0
KEPLER,4270565,4270565,0,18.0116764,6.006,417.2,0.683,NA,2.02,0.07015,NA,55.07,695.0,6003.0,4.507,0.932,0.8805000000000001,-0.06,NA,23.3,0.0,0.0,1.0,0.0,139.19459,2454972.19459,1.0
KEPLER,11963206,11963206,1,3.00912491,2.228,191.4,0.009,NA,1.22,0.07015,NA,452.27,1177.0,5713.0,4.541,0.893,0.8805000000000001,-0.06,NA,16.5,0.0,0.0,0.0,0.0,131.62696,2454964.62696,0.0
KEPLER,4249611,4249611,1,79.2450351,5.382,1347.3,0.001,NA,3.33,0.07015,NA,6.33,404.0,5648.0,4.464,0.917,0.8805000000000001,-0.06,NA,14.4,0.0,0.0,0.0,0.0,161.5717,2454994.5717,0.0
KEPLER,8263545,8263545,1,4.44589508,2.3816,441.4,0.704,NA,1.94,0.07015,NA,302.6,1063.0,5918.0,4.544,0.865,0.8805000000000001,-0.06,NA,20.9,0.0,0.0,0.0,0.0,131.74309,2454964.74309,0.0
KEPLER,10068024,10068024,0,2.023126394,1.2771,72.2,0.391,NA,0.92,0.07015,NA,1582.75,1607.0,6349.0,4.422,1.059,0.8805000000000001,-0.06,NA,19.2,0.0,1.0,1.0,1.0,132.07328,2454965.07328,3.0
KEPLER,9636563,9636563,0,10.63609504,3.48,290.6,0.029,NA,1.36,0.07015,NA,66.5,728.0,5546.0,4.575,0.81,0.8805000000000001,-0.06,NA,20.9,0.0,1.0,1.0,1.0,139.7996,2454972.7996,3.0
KEPLER,6937402,6937402,1,10.3108232,5.617,204.0,0.129,NA,1.27,0.07015,NA,90.1,786.0,5708.0,4.521,0.893,0.8805000000000001,-0.06,NA,14.0,0.0,0.0,0.0,0.0,141.5114,2454974.5114,0.0
KEPLER,5475641,5475641,0,1.069842837,5.275,540.3,0.001,NA,1.77,0.07015,NA,998.07,1433.0,4999.0,4.523,0.786,0.8805000000000001,-0.06,NA,65.2,0.0,0.0,1.0,1.0,132.4449,2454965.4449,2.0
KEPLER,2853828,2853828,0,1.077467951,2.1125,75.7,1.181,NA,31.06,0.07015,NA,7064.38,2339.0,6329.0,4.137,1.508,0.8805000000000001,-0.06,NA,47.4,0.0,0.0,1.0,0.0,131.58234,2454964.58234,1.0
KEPLER,7899070,7899070,1,126.4451275,16.7151,3252.5,0.046,NA,4.49,0.07015,NA,2.51,321.0,5613.0,4.581,0.795,0.8805000000000001,-0.06,NA,110.9,0.0,0.0,0.0,0.0,166.49998,2454999.49998,0.0
KEPLER,4035667,4035667,0,2.8736467,1.682,215.7,0.985,NA,6.47,0.07015,NA,15977.28,2866.0,8173.0,3.744,3.169,0.8805000000000001,-0.06,NA,21.2,0.0,0.0,0.0,1.0,132.58652,2454965.58652,1.0
KEPLER,9612825,9612825,0,2.846517614,4.228,2154.4,0.931,NA,1.88,0.07015,NA,18.32,528.0,3468.0,4.931,0.32,0.8805000000000001,-0.06,NA,58.0,0.0,1.0,1.0,0.0,133.24348,2454966.24348,2.0
KEPLER,7826659,7826659,1,211.032819,7.119,1953.4,0.808,NA,3.43,0.07015,NA,0.5,215.0,4658.0,4.632,0.686,0.8805000000000001,-0.06,NA,69.3,0.0,0.0,0.0,0.0,279.12891,2455112.12891,0.0
KEPLER,7202957,7202957,1,1.716828304,2.068,59.5,0.7,NA,0.74,0.07015,NA,1056.84,1455.0,5808.0,4.522,0.902,0.8805000000000001,-0.06,NA,14.2,0.0,0.0,0.0,0.0,132.03204,2454965.03204,0.0
KEPLER,5513893,5513893,0,0.755103143,2.885,43.8,0.662,NA,1.49,0.07015,NA,17302.11,2927.0,5996.0,3.87,2.128,0.8805000000000001,-0.06,NA,27.3,0.0,0.0,0.0,1.0,131.81388,2454964.81388,1.0
KEPLER,10514430,10514430,0,20.71927223,4.0388,224.6,0.744,NA,2.51,0.07015,NA,105.78,818.0,5729.0,4.058,1.545,0.8805000000000001,-0.06,NA,36.0,0.0,0.0,0.0,1.0,184.73851,2455017.73851,1.0
KEPLER,8095441,8095441,1,11.87457664,1.9797,220.7,0.432,NA,1.32,0.07015,NA,66.33,728.0,5523.0,4.506,0.88,0.8805000000000001,-0.06,NA,21.4,0.0,0.0,0.0,0.0,140.21259,2454973.21259,0.0
KEPLER,5881813,5881813,1,109.6469948,6.568,899.7,0.797,NA,4.85,0.07015,NA,7.95,428.0,5332.0,4.083,1.453,0.8805000000000001,-0.06,NA,26.7,0.0,0.0,0.0,0.0,190.67271,2455023.67271,0.0
KEPLER,12456601,12456601,1,15.64588656,3.959,572.1,0.033,NA,2.18,0.07015,NA,60.08,710.0,5896.0,4.518,0.916,0.8805000000000001,-0.06,NA,26.9,0.0,0.0,0.0,0.0,146.04926,2454979.04926,0.0
KEPLER,10341917,10341917,0,0.93375241,6.352,518.0,0.989,NA,3.18,0.07015,NA,1528.26,1594.0,5402.0,4.581,0.815,0.8805000000000001,-0.06,NA,55.5,0.0,0.0,0.0,1.0,131.5113,2454964.5113,1.0
KEPLER,3241604,3241604,0,1.70336496,1.7045,316.7,0.508,NA,1.67,0.07015,NA,1151.45,1484.0,5881.0,4.516,0.915,0.8805000000000001,-0.06,NA,19.8,0.0,1.0,1.0,1.0,132.45889,2454965.45889,3.0
KEPLER,9591070,9591070,0,0.764174368,2.346,100.2,0.626,NA,1.18,0.07015,NA,5972.52,2241.0,6321.0,4.417,1.125,0.8805000000000001,-0.06,NA,34.5,1.0,0.0,1.0,0.0,131.68497,2454964.68497,2.0
KEPLER,8227661,8227661,0,1.85373924,1.816,348.6,0.551,NA,0.23,0.07015,NA,3.36,345.0,2661.0,5.283,0.116,0.8805000000000001,-0.06,NA,18.0,0.0,1.0,1.0,0.0,132.66885,2454965.66885,2.0
KEPLER,7428736,7428736,1,7.06321927,2.411,207.2,0.56,NA,1.21,0.07015,NA,110.22,827.0,5305.0,4.489,0.818,0.8805000000000001,-0.06,NA,12.6,0.0,0.0,0.0,0.0,132.52395,2454965.52395,0.0
KEPLER,5817986,5817986,0,0.584310213,2.1801,809.4,1.209,NA,23.09,0.07015,NA,4190.91,2053.0,5783.0,4.539,0.88,0.8805000000000001,-0.06,NA,91.9,0.0,0.0,1.0,0.0,132.013258,2454965.013258,1.0
KEPLER,11129258,11129258,1,25.384175,3.576,594.0,0.245,NA,2.44,0.07015,NA,42.01,649.0,6137.0,4.471,0.994,0.8805000000000001,-0.06,NA,15.8,0.0,0.0,0.0,0.0,137.77326,2454970.77326,0.0
KEPLER,10586004,10586004,1,15.79196594,7.2772,203.1,0.032,NA,2.4,0.07015,NA,161.97,910.0,5758.0,4.072,1.704,0.8805000000000001,-0.06,NA,77.3,0.0,0.0,0.0,0.0,176.81888,2455009.81888,0.0
KEPLER,4939533,4939533,1,5.77207177,2.605,328.5,0.018,NA,1.54,0.07015,NA,165.58,915.0,5591.0,4.559,0.86,0.8805000000000001,-0.06,NA,13.2,0.0,0.0,0.0,0.0,134.93042,2454967.93042,0.0
KEPLER,4846856,4846856,1,46.151253,5.346,649.0,0.688,NA,2.08,0.07015,NA,7.59,423.0,5204.0,4.525,0.769,0.8805000000000001,-0.06,NA,17.1,0.0,0.0,0.0,0.0,147.81245,2454980.81245,0.0
KEPLER,5790807,5790807,0,79.99623328,6.3339,24384.0,0.594,NA,40.73,0.07015,NA,62.49,717.0,6796.0,3.88,2.49,0.8805000000000001,-0.06,NA,721.9,0.0,1.0,0.0,0.0,207.126264,2455040.126264,1.0
KEPLER,8892303,8892303,1,5.424749327,1.139,7680.0,0.016,NA,5.15,0.07015,NA,36.05,625.0,4137.0,4.658,0.591,0.8805000000000001,-0.06,NA,78.0,0.0,0.0,0.0,0.0,133.728952,2454966.728952,0.0
KEPLER,10265602,10265602,1,165.3447044,3.09,4899.0,0.917,NA,6.98,0.07015,NA,1.93,301.0,5594.0,4.52,0.812,0.8805000000000001,-0.06,NA,48.0,0.0,0.0,0.0,0.0,174.29621,2455007.29621,0.0
KEPLER,5369827,5369827,1,3.606940379,1.0418,432.3,0.857,NA,2.04,0.07015,NA,283.23,1046.0,5508.0,4.569,0.84,0.8805000000000001,-0.06,NA,20.8,0.0,0.0,0.0,0.0,134.77442,2454967.77442,0.0
KEPLER,5302643,5302643,0,69.2002312,5.679,2271.5,1.276,NA,45.24,0.07015,NA,27.66,585.0,7044.0,4.337,1.267,0.8805000000000001,-0.06,NA,30.0,0.0,1.0,1.0,0.0,145.95159,2454978.95159,2.0
KEPLER,6586746,6586746,1,6.26404774,2.39,378.7,0.232,NA,1.55,0.07015,NA,101.27,809.0,5032.0,4.511,0.817,0.8805000000000001,-0.06,NA,20.1,0.0,0.0,0.0,0.0,132.82928,2454965.82928,0.0
KEPLER,9962455,9962455,1,23.1985852,9.821,224.7,0.305,NA,2.61,0.07015,NA,93.34,793.0,5416.0,3.951,1.756,0.8805000000000001,-0.06,NA,28.2,0.0,0.0,0.0,0.0,142.62801,2454975.62801,0.0
KEPLER,8687088,8687088,0,0.905037231,1.4351,37.5,0.323,NA,1.1,0.07015,NA,11199.46,2627.0,6223.0,4.01,1.763,0.8805000000000001,-0.06,NA,29.0,0.0,0.0,1.0,0.0,132.21703,2454965.21703,1.0
KEPLER,6436029,6436029,1,59.4969009,5.404,1262.1,0.406,NA,2.92,0.07015,NA,4.36,369.0,4817.0,4.499,0.833,0.8805000000000001,-0.06,NA,23.2,0.0,0.0,0.0,0.0,146.95193,2454979.95193,0.0
KEPLER,6197215,6197215,1,10.61345333,0.9829,150.2,0.535,NA,1.77,0.07015,NA,224.63,987.0,5865.0,4.163,1.388,0.8805000000000001,-0.06,NA,20.0,0.0,0.0,0.0,0.0,135.6898,2454968.6898,0.0
KEPLER,9244508,9244508,1,40.5289885,10.604,360.7,0.325,NA,5.92,0.07015,NA,178.81,933.0,6443.0,3.74,3.086,0.8805000000000001,-0.06,NA,35.3,0.0,0.0,0.0,0.0,168.01669,2455001.01669,0.0
KEPLER,9692557,9692557,0,0.571940563,0.9031,54.3,0.792,NA,1.88,0.07015,NA,28727.59,3320.0,5827.0,3.74,2.286,0.8805000000000001,-0.06,NA,22.8,0.0,1.0,1.0,0.0,131.71371,2454964.71371,2.0
KEPLER,9366886,9366886,0,0.633514386,1.2792,179.1,0.231,NA,0.81,0.07015,NA,807.27,1357.0,4330.0,4.64,0.618,0.8805000000000001,-0.06,NA,22.3,0.0,0.0,1.0,0.0,131.56236,2454964.56236,1.0
KEPLER,3657176,3657176,0,17.4166143,2.445,314.2,0.489,NA,1.84,0.07015,NA,64.73,723.0,5946.0,4.444,1.017,0.8805000000000001,-0.06,NA,13.1,0.0,0.0,1.0,0.0,141.10369,2454974.10369,1.0
KEPLER,3969687,3969687,1,16.3583482,9.858,116.4,0.887,NA,2.23,0.07015,NA,200.1,959.0,6133.0,4.084,1.765,0.8805000000000001,-0.06,NA,30.0,0.0,0.0,0.0,0.0,141.25354,2454974.25354,0.0
KEPLER,9369366,9369366,0,36.0054414,3.262,117.5,0.745,NA,3.33,0.07015,NA,259.71,1024.0,7048.0,3.797,2.838,0.8805000000000001,-0.06,NA,14.6,0.0,0.0,1.0,0.0,144.34331,2454977.34331,1.0
KEPLER,6716545,6716545,1,13.9093544,6.765,86.8,0.132,NA,1.33,0.07015,NA,175.14,928.0,6052.0,4.183,1.424,0.8805000000000001,-0.06,NA,15.6,0.0,0.0,0.0,0.0,142.8769,2454975.8769,0.0
KEPLER,4552729,4552729,1,97.4463194,6.765,2141.1,0.063,NA,3.05,0.07015,NA,1.52,283.0,4735.0,4.627,0.686,0.8805000000000001,-0.06,NA,62.8,0.0,0.0,0.0,0.0,204.83009,2455037.83009,0.0
KEPLER,2989706,2989706,0,1.257689465,0.8399,945.6,0.197,NA,2.45,0.07015,NA,1244.66,1513.0,5676.0,4.571,0.787,0.8805000000000001,-0.06,NA,45.6,0.0,1.0,0.0,0.0,132.503649,2454965.503649,1.0
KEPLER,5185897,5185897,1,4.081411554,2.3239,171.9,0.876,NA,1.0,0.07015,NA,77.0,755.0,4498.0,4.661,0.635,0.8805000000000001,-0.06,NA,36.9,0.0,0.0,0.0,0.0,133.85992,2454966.85992,0.0
KEPLER,3663173,3663173,1,174.636181,15.679,2500.9,0.04,NA,11.12,0.07015,NA,12.65,481.0,5974.0,3.859,2.232,0.8805000000000001,-0.06,NA,37.1,0.0,0.0,0.0,0.0,184.5253,2455017.5253,0.0
KEPLER,9881077,9881077,1,24.4004378,2.987,860.5,0.909,NA,2.47,0.07015,NA,8.64,437.0,4583.0,4.606,0.674,0.8805000000000001,-0.06,NA,20.2,0.0,0.0,0.0,0.0,135.62326,2454968.62326,0.0
KEPLER,3097346,3097346,0,4.029810359,3.3316,111.1,0.45,NA,1.77,0.07015,NA,1132.21,1479.0,5929.0,4.055,1.651,0.8805000000000001,-0.06,NA,62.8,0.0,0.0,1.0,1.0,170.69131,2455003.69131,2.0
KEPLER,5717567,5717567,0,1.287622419,0.821,36.5,0.819,NA,0.87,0.07015,NA,3450.59,1957.0,6170.0,4.308,1.274,0.8805000000000001,-0.06,NA,16.9,0.0,0.0,1.0,0.0,132.43069,2454965.43069,1.0
KEPLER,6265792,6265792,1,0.935115863,1.6172,64.8,0.243,NA,1.05,0.07015,NA,4811.82,2124.0,5874.0,4.252,1.297,0.8805000000000001,-0.06,NA,21.6,0.0,0.0,0.0,0.0,132.20193,2454965.20193,0.0
KEPLER,9995402,9995402,1,3.57551429,2.364,92.8,0.462,NA,0.89,0.07015,NA,299.19,1061.0,5213.0,4.434,0.917,0.8805000000000001,-0.06,NA,16.6,0.0,0.0,0.0,0.0,132.86125,2454965.86125,0.0
KEPLER,9109857,9109857,1,1.791877025,1.166,46.1,0.403,NA,1.48,0.07015,NA,5787.99,2223.0,6002.0,3.841,2.139,0.8805000000000001,-0.06,NA,12.5,0.0,0.0,0.0,0.0,132.8762,2454965.8762,0.0
KEPLER,5609593,5609593,1,136.205112,5.568,1209.3,0.49,NA,2.35,0.07015,NA,0.89,248.0,4648.0,4.631,0.675,0.8805000000000001,-0.06,NA,20.0,0.0,0.0,0.0,0.0,234.72601,2455067.72601,0.0
KEPLER,5436338,5436338,1,6.30922043,1.3251,691.2,0.118,NA,1.37,0.07015,NA,31.73,606.0,4380.0,4.71,0.53,0.8805000000000001,-0.06,NA,22.5,0.0,0.0,0.0,0.0,133.99677,2454966.99677,0.0
KEPLER,11414465,11414465,1,2.94194296,2.056,278.0,0.03,NA,1.22,0.07015,NA,225.15,988.0,4901.0,4.544,0.758,0.8805000000000001,-0.06,NA,18.2,0.0,0.0,0.0,0.0,133.1044,2454966.1044,0.0
KEPLER,2708885,2708885,0,1.146934644,1.7247,256.2,0.405,NA,1.39,0.07015,NA,1382.04,1554.0,5423.0,4.502,0.862,0.8805000000000001,-0.06,NA,19.7,0.0,0.0,1.0,0.0,132.2666,2454965.2666,1.0
KEPLER,6612284,6612284,0,1.245353252,2.152,224.2,0.528,NA,1.48,0.07015,NA,1996.55,1704.0,5982.0,4.493,0.96,0.8805000000000001,-0.06,NA,20.3,0.0,0.0,0.0,1.0,132.21522,2454965.21522,1.0
KEPLER,4483138,4483138,1,15.3626052,3.736,468.3,0.25,NA,1.8,0.07015,NA,32.23,608.0,5011.0,4.484,0.851,0.8805000000000001,-0.06,NA,19.7,0.0,0.0,0.0,0.0,145.5732,2454978.5732,0.0
KEPLER,9475552,9475552,1,0.843379985,1.4474,343.3,0.696,NA,1.7,0.07015,NA,1329.99,1541.0,4818.0,4.481,0.856,0.8805000000000001,-0.06,NA,53.6,0.0,0.0,0.0,0.0,131.966174,2454964.966174,0.0
KEPLER,5196864,5196864,1,2.50343279,1.534,1156.0,1.178,NA,20.23,0.07015,NA,408.12,1147.0,5174.0,4.483,0.84,0.8805000000000001,-0.06,NA,13.2,0.0,0.0,0.0,0.0,131.94522,2454964.94522,0.0
KEPLER,11071200,11071200,1,96.4562198,11.195,950.5,0.775,NA,9.1,0.07015,NA,65.96,727.0,7029.0,3.806,2.704,0.8805000000000001,-0.06,NA,54.6,0.0,0.0,0.0,0.0,214.74931,2455047.74931,0.0
KEPLER,10905911,10905911,1,1.34155642,1.6462,58.2,0.259,NA,0.74,0.07015,NA,1715.26,1642.0,5779.0,4.44,0.97,0.8805000000000001,-0.06,NA,23.7,0.0,0.0,0.0,0.0,132.73743,2454965.73743,0.0
KEPLER,3545135,3545135,1,8.48299282,2.505,69.1,0.564,NA,0.8,0.07015,NA,141.04,879.0,5827.0,4.471,0.933,0.8805000000000001,-0.06,NA,21.3,0.0,0.0,0.0,0.0,132.96583,2454965.96583,0.0
KEPLER,6964929,6964929,1,0.665025941,1.7542,104.7,0.448,NA,1.11,0.07015,NA,5246.66,2174.0,5884.0,4.408,1.07,0.8805000000000001,-0.06,NA,26.5,0.0,0.0,0.0,0.0,131.65962,2454964.65962,0.0
KEPLER,6432345,6432345,1,234.635652,6.965,868.5,0.025,NA,2.56,0.07015,NA,1.2,267.0,5422.0,4.481,0.885,0.8805000000000001,-0.06,NA,26.7,0.0,0.0,0.0,0.0,172.64615,2455005.64615,0.0
KEPLER,8703129,8703129,1,253.374581,22.889,1104.0,0.028,NA,19.25,0.07015,NA,22.41,555.0,5177.0,3.216,5.949,0.8805000000000001,-0.06,NA,99.9,0.0,0.0,0.0,0.0,235.74025,2455068.74025,0.0
KEPLER,11565924,11565924,1,13.32191461,6.213,133.5,0.784,NA,2.88,0.07015,NA,672.06,1299.0,6995.0,3.925,2.274,0.8805000000000001,-0.06,NA,24.3,0.0,0.0,0.0,0.0,142.7235,2454975.7235,0.0
KEPLER,6607357,6607357,1,7.69994466,4.432,70.9,0.018,NA,0.92,0.07015,NA,208.61,969.0,5727.0,4.328,1.104,0.8805000000000001,-0.06,NA,17.4,0.0,0.0,0.0,0.0,134.39282,2454967.39282,0.0
KEPLER,6186964,6186964,1,2.164570593,1.2862,525.1,0.338,NA,1.27,0.07015,NA,88.91,783.0,3941.0,4.713,0.554,0.8805000000000001,-0.06,NA,19.8,0.0,0.0,0.0,0.0,131.83142,2454964.83142,0.0
KEPLER,5471202,5471202,0,12.4258343,28.1171,449.4,0.967,NA,2.75,0.07015,NA,111.92,830.0,6185.0,4.472,0.991,0.8805000000000001,-0.06,NA,72.0,1.0,0.0,1.0,1.0,141.5311,2454974.5311,3.0
KEPLER,9640439,9640439,0,0.873227249,0.7948,221.8,0.14,NA,1.68,0.07015,NA,5053.02,2152.0,6341.0,4.409,1.111,0.8805000000000001,-0.06,NA,21.9,0.0,0.0,1.0,0.0,132.23359,2454965.23359,1.0
KEPLER,9693006,9693006,1,2.88878583,2.977,40.9,0.242,NA,0.84,0.07015,NA,969.05,1423.0,5696.0,4.247,1.331,0.8805000000000001,-0.06,NA,17.2,0.0,0.0,0.0,0.0,132.33651,2454965.33651,0.0
KEPLER,6837283,6837283,1,21.1181653,9.734,112.7,0.675,NA,2.89,0.07015,NA,359.11,1110.0,6461.0,3.779,2.566,0.8805000000000001,-0.06,NA,26.3,0.0,0.0,0.0,0.0,133.59196,2454966.59196,0.0
KEPLER,5613821,5613821,1,5.06092282,2.586,71.6,0.944,NA,0.98,0.07015,NA,234.93,998.0,5637.0,4.492,0.911,0.8805000000000001,-0.06,NA,15.7,0.0,0.0,0.0,0.0,134.47316,2454967.47316,0.0
KEPLER,6627507,6627507,0,7.37453336,3.745,304.4,1.139,NA,87.08,0.07015,NA,1770.84,1654.0,5028.0,3.289,4.991,0.8805000000000001,-0.06,NA,33.1,0.0,0.0,1.0,0.0,131.55947,2454964.55947,1.0
KEPLER,5128673,5128673,1,87.9724227,14.638,866.7,0.015,NA,3.39,0.07015,NA,9.37,446.0,5837.0,4.305,1.159,0.8805000000000001,-0.06,NA,64.6,0.0,0.0,0.0,0.0,168.29785,2455001.29785,0.0
KEPLER,6690836,6690836,1,0.568874717,1.2177,378.4,0.05,NA,1.49,0.07015,NA,2473.19,1796.0,5223.0,4.593,0.78,0.8805000000000001,-0.06,NA,50.4,0.0,0.0,0.0,0.0,132.048771,2454965.048771,0.0
KEPLER,8639908,8639908,1,0.910020582,1.7956,358.1,0.79,NA,1.12,0.07015,NA,380.16,1127.0,4297.0,4.725,0.533,0.8805000000000001,-0.06,NA,29.9,0.0,0.0,0.0,0.0,131.99239,2454964.99239,0.0
KEPLER,5481148,5481148,0,22.023514,1.932,1670.0,0.934,NA,4.79,0.07015,NA,39.45,639.0,5860.0,4.489,0.936,0.8805000000000001,-0.06,NA,10.2,0.0,0.0,1.0,0.0,135.18349,2454968.18349,1.0
KEPLER,11076400,11076400,1,1.07808492,0.8551,155.6,0.287,NA,1.01,0.07015,NA,951.61,1417.0,4906.0,4.511,0.814,0.8805000000000001,-0.06,NA,22.9,0.0,0.0,0.0,0.0,132.03683,2454965.03683,0.0
KEPLER,7877978,7877978,1,56.5732318,4.188,688.5,0.942,NA,2.69,0.07015,NA,3.79,356.0,4701.0,4.54,0.775,0.8805000000000001,-0.06,NA,21.6,0.0,0.0,0.0,0.0,146.57984,2454979.57984,0.0
KEPLER,7903086,7903086,0,1.846861455,1.6605,648.6,0.48,NA,2.23,0.07015,NA,753.4,1337.0,5591.0,4.559,0.86,0.8805000000000001,-0.06,NA,35.9,0.0,1.0,1.0,0.0,131.90493,2454964.90493,2.0
KEPLER,12024120,12024120,1,3.568099612,3.2131,98.4,0.531,NA,1.36,0.07015,NA,926.89,1407.0,6007.0,4.232,1.334,0.8805000000000001,-0.06,NA,52.5,0.0,0.0,0.0,0.0,169.74278,2455002.74278,0.0
KEPLER,8210018,8210018,1,132.9955503,7.436,1275.4,0.703,NA,2.51,0.07015,NA,0.8,241.0,4523.0,4.636,0.659,0.8805000000000001,-0.06,NA,29.3,0.0,0.0,0.0,0.0,258.3961,2455091.3961,0.0
KEPLER,3642289,3642289,1,6.002548291,4.1628,202.0,0.914,NA,2.33,0.07015,NA,504.79,1209.0,6204.0,4.269,1.36,0.8805000000000001,-0.06,NA,71.6,0.0,0.0,0.0,0.0,171.71419,2455004.71419,0.0
KEPLER,3662838,3662838,1,24.85466504,9.182,776.2,0.746,NA,7.61,0.07015,NA,339.33,1095.0,6967.0,3.864,2.527,0.8805000000000001,-0.06,NA,88.0,0.0,0.0,0.0,0.0,173.99971,2455006.99971,0.0
KEPLER,5966322,5966322,1,60.92818866,6.3336,755.6,0.009,NA,2.78,0.07015,NA,11.28,467.0,5638.0,4.359,1.023,0.8805000000000001,-0.06,NA,120.1,0.0,0.0,0.0,0.0,173.37212,2455006.37212,0.0
KEPLER,6029239,6029239,1,8.512037736,2.1861,597.8,0.005,NA,2.14,0.07015,NA,117.11,839.0,5767.0,4.538,0.881,0.8805000000000001,-0.06,NA,102.2,0.0,0.0,0.0,0.0,174.909816,2455007.909816,0.0
KEPLER,12106929,12106929,0,5.93720557,4.882,371.4,0.976,NA,1.84,0.07015,NA,150.81,894.0,5857.0,4.633,0.712,0.8805000000000001,-0.06,NA,59.9,0.0,1.0,1.0,1.0,171.57597,2455004.57597,3.0
KEPLER,12107021,12107021,0,5.93719982,3.95,175.6,0.748,NA,1.47,0.07015,NA,297.14,1059.0,6102.0,4.457,1.026,0.8805000000000001,-0.06,NA,37.0,0.0,0.0,1.0,1.0,135.95338,2454968.95338,2.0
KEPLER,8248939,8248939,0,1.63345402,3.817,359.0,1.19,NA,24.87,0.07015,NA,2211.18,1750.0,6283.0,4.372,1.091,0.8805000000000001,-0.06,NA,7.4,0.0,0.0,1.0,0.0,181.8556,2455014.8556,1.0
KEPLER,12404954,12404954,1,3.247548814,2.5146,209.7,0.31,NA,1.41,0.07015,NA,460.67,1181.0,5703.0,4.498,0.975,0.8805000000000001,-0.06,NA,51.6,0.0,0.0,0.0,0.0,171.27807,2455004.27807,0.0
KEPLER,1571511,1571511,0,14.022451457,8.08619,20083.0,0.189,NA,14.93,0.07015,NA,101.92,810.0,6061.0,4.401,1.05,0.8805000000000001,-0.06,NA,2707.7,0.0,1.0,0.0,0.0,177.5952096,2455010.5952096,1.0
KEPLER,2438070,2438070,0,2.442945167,4.0145,677.9,1.217,NA,38.29,0.07015,NA,1499.89,1587.0,5657.0,4.121,1.428,0.8805000000000001,-0.06,NA,102.8,0.0,1.0,1.0,1.0,171.09721,2455004.09721,3.0
KEPLER,3747262,3747262,0,1.312459403,1.459,36.9,0.732,NA,1.65,0.07015,NA,15018.33,2824.0,6543.0,3.782,2.507,0.8805000000000001,-0.06,NA,13.9,0.0,0.0,1.0,0.0,132.22569,2454965.22569,1.0
KEPLER,10190075,10190075,1,11.1916199,2.1,166.4,0.895,NA,1.47,0.07015,NA,88.34,782.0,5646.0,4.464,0.956,0.8805000000000001,-0.06,NA,11.9,0.0,0.0,0.0,0.0,138.04258,2454971.04258,0.0
KEPLER,9070666,9070666,1,2.99792926,4.398,45.4,0.403,NA,1.12,0.07015,NA,1611.51,1616.0,5888.0,4.061,1.645,0.8805000000000001,-0.06,NA,16.0,0.0,0.0,0.0,0.0,131.76579,2454964.76579,0.0
KEPLER,3642335,3642335,1,60.8660974,4.397,714.3,0.004,NA,1.39,0.07015,NA,0.84,244.0,3808.0,4.734,0.522,0.8805000000000001,-0.06,NA,15.4,0.0,0.0,0.0,0.0,179.28674,2455012.28674,0.0
KEPLER,3328052,3328052,0,2.11547854,3.665,222.9,0.755,NA,1.66,0.07015,NA,1264.56,1521.0,6208.0,4.454,1.024,0.8805000000000001,-0.06,NA,21.6,0.0,0.0,1.0,1.0,132.0118,2454965.0118,2.0
KEPLER,10749059,10749059,1,174.731515,8.257,1179.9,0.021,NA,3.0,0.07015,NA,1.6,287.0,5201.0,4.447,0.897,0.8805000000000001,-0.06,NA,16.5,0.0,0.0,0.0,0.0,252.5348,2455085.5348,0.0
KEPLER,9119568,9119568,0,5.54867998,4.665,68.9,0.095,NA,0.68,0.07015,NA,143.26,882.0,5258.0,4.514,0.835,0.8805000000000001,-0.06,NA,15.4,0.0,0.0,1.0,0.0,133.9285,2454966.9285,1.0
